Enolièna ID številka kaznivega dejanja;Mesec in leto prejema ovadbe;Vrsta Ovaditelja;Starost storilca;Spol storilca M/Ž;Kazenski zakonik;Šifra kaznivega dejanja;Tip oškodovanc;Vrsta škode/koristi;Višina škode/koristi;Status kaznivega dejanja
;2017-3;1;52;ž;KZ-1;208050;NULL;0;NULL;D0073
;2017-3;1;24;m;KZ-1;205020;6;0;.00;D0073
;2017-3;1;59;m;KZ-1;204021;NULL;0;NULL;D0073
;2017-4;1;50;m;KZ-1;220010;6;0;2000.00;D0073
;2017-4;1;43;ž;KZ-1C;134110;NULL;0;NULL;D0073
;2017-4;1;43;ž;KZ-1;192010;6;0;.00;D0073
;2017-4;2;39;m;KZ-1;326021;6;0;.00;D0073
;2017-4;2;NULL;;KZ-1;326021;NULL;0;NULL;D0073
;2017-4;2;47;m;KZ-1;326021;6;0;.00;D0073
;2017-4;2;NULL;;KZ-1;326021;6;0;.00;D0073
;2017-4;1;42;m;KZ-1;220010;6;0;.00;D0073
;2017-4;1;60;ž;KZ-1;127010;6;0;500.00;D0073
;2017-4;7;45;m;KZ-1;204021;6;0;70.00;D0073
;2017-4;1;44;m;KZ-1;228010;NULL;0;NULL;D0073
;2017-4;1;44;m;KZ-1;240010;6;0;.00;D0073
;2017-4;1;44;m;KZ-1;227020;6;0;100.00;D0073
;2017-4;1;44;m;KZ-1;251010;6;0;.00;D0073
;2017-4;1;21;m;KZ-1;220010;6;0;100.00;D0073
;2017-5;1;30;ž;KZ-1;190010;NULL;0;NULL;D0073
;2017-4;1;38;m;KZ-1C;135010;6;0;.00;D0073
;2017-5;1;NULL;;KZ-1;228010;NULL;0;NULL;D0073
;2017-6;1;46;ž;KZ-1;139054;6;0;NULL;D0073
;2017-6;7;28;m;KZ-1;228010;6;0;NULL;D0073
;2017-6;1;22;m;KZ-1B;135021;6;0;15.00;D0073
;2017-6;7;66;ž;KZ-1;314031;NULL;0;NULL;D0073
;2017-6;1;30;ž;KZ-1B;192010;6;0;NULL;D0073
;2017-6;1;38;m;KZ-1;283020;6;0;NULL;D0073
;2017-6;1;85;ž;KZ-1;283020;6;0;NULL;D0073
;2017-6;1;60;ž;KZ-1;283010;6;0;NULL;D0073
;2017-6;1;66;m;KZ-1;283010;6;0;NULL;D0073
;2017-7;1;32;m;KZ-1B;191010;6;0;NULL;D0073
;2017-7;1;45;m;KZ-1C;135010;NULL;0;NULL;D0073
;2017-7;1;21;m;KZ-1B;191010;6;0;.00;D0073
;2017-7;7;34;m;KZ-1;204021;6;0;NULL;D0073
;2017-7;1;55;m;KZ-1B;191010;NULL;0;NULL;D0073
;2017-7;1;20;m;KZ-1C;135021;6;0;NULL;D0073
;2017-7;1;71;m;KZ-1C;135010;6;0;NULL;D0073
;2017-7;7;51;m;KZ-1;205013;6;0;NULL;D0073
;2017-7;7;35;m;KZ-1;205013;6;0;NULL;D0073
;2017-8;1;42;m;KZ-1;228010;6;0;NULL;D0073
;2017-8;1;NULL;;KZ-1;228010;6;0;.00;D0073
;2017-8;1;30;m;KZ-1C;135021;NULL;0;NULL;D0073
;2017-8;1;27;m;KZ-1;204021;NULL;0;NULL;D0073
;2017-8;1;37;m;KZ-1B;135010;NULL;0;NULL;D0073
;2017-8;1;40;m;KZ-1;204021;6;0;.00;D0073
;2017-8;1;37;m;KZ-1;204021;6;0;300.00;D0073
;2017-8;1;27;m;KZ-1B;127010;6;0;NULL;D0073
;2017-8;1;27;m;KZ-1B;135010;6;0;NULL;D0073
;2017-8;1;50;m;KZ-1B;220010;6;0;NULL;D0073
;2017-8;1;NULL;;KZ-1;228010;6;0;200.00;D0073
;2017-9;2;27;m;KZ-1;205011;6;0;NULL;D0073
;2017-9;2;19;m;KZ-1;205011;6;0;50.00;D0073
;2017-9;1;43;ž;KZ-1;235010;6;0;NULL;D0073
;2017-9;1;45;m;KZ-1B;122010;6;0;.00;D0073
;2017-9;1;50;m;KZ-1;204021;6;0;800.00;D0073
;2017-9;1;NULL;;KZ-1B;228010;6;0;.00;D0073
;2017-9;1;44;m;KZ-1B;228010;6;0;.00;D0073
;2017-9;7;50;m;KZ-1;205013;6;0;NULL;D0073
;2017-9;1;66;m;KZ-1B;135010;6;0;NULL;D0073
;2017-9;1;54;m;KZ-1;204021;6;0;.00;D0073
;2017-7;1;32;m;KZ-1;170010;6;0;.00;D0073
;2017-9;1;32;m;KZ-1;220010;NULL;0;NULL;D0073
;2017-9;1;56;ž;KZ-1;310020;6;0;NULL;D0073
;2017-9;1;30;ž;KZ-1C;134110;6;0;1000.00;D0073
;2017-10;1;42;ž;KZ-1B;122010;6;0;.00;D0073
;2017-10;1;34;m;KZ-1;204010;NULL;0;NULL;D0073
;2017-10;1;35;m;KZ-1;228010;6;0;NULL;D0073
;2017-10;2;27;m;KZ-1B;217010;6;0;NULL;D0073
;2017-10;2;27;m;KZ-1B;217010;6;0;56130.00;D0073
;2017-9;1;45;m;KZ-1;173030;6;0;60.00;D0073
;2017-9;1;39;m;KZ-1;284010;6;0;NULL;D0073
;2017-10;1;45;ž;KZ-1;205011;6;0;NULL;D0073
;2017-9;1;37;m;KZ;212011;6;0;NULL;D0073
;2017-10;0;53;m;KZ-1B;243010;6;0;.00;D0082
;2017-10;1;20;m;KZ-1;206010;NULL;0;NULL;D0082
;2017-10;1;19;m;KZ-1;206010;NULL;0;NULL;D0082
;2017-9;1;46;m;KZ-1B;122021;6;0;NULL;D0082
;2017-9;1;46;m;KZ-1B;191010;NULL;0;NULL;D0082
;2017-9;1;41;m;KZ-1;205011;6;0;NULL;D0082
;2017-9;1;24;ž;KZ-1B;217010;6;0;NULL;D0082
;2017-9;1;50;m;KZ-1B;213020;6;0;NULL;D0082
;2017-9;1;46;m;KZ-1;314031;6;0;.00;D0082
;2017-9;1;46;m;KZ-1B;191010;6;0;NULL;D0082
;2017-9;1;56;m;KZ-1;205011;6;0;.00;D0082
;2017-9;1;37;m;KZ-1;205011;6;0;NULL;D0082
;2017-9;1;55;m;KZ-1;251030;6;0;NULL;D0082
;2017-9;1;37;m;KZ-1;251030;6;0;NULL;D0082
;2017-9;1;31;m;KZ-1B;191010;6;0;3081.66;D0082
;2017-6;1;60;m;KZ-1B;191010;6;0;NULL;D0082
;2017-6;1;45;ž;KZ-1;205013;6;0;.00;D0082
;2017-5;1;26;m;KZ-1;205011;6;0;.00;D0082
;2016-7;1;36;m;KZ-1;205011;6;0;450.00;D0082
;2017-5;1;32;m;KZ-1;286010;6;0;.00;D0082
;2017-1;1;39;m;KZ-1;191010;6;0;44.33;D0082
;2017-1;1;42;m;KZ-1;191010;6;0;.00;D0082
;2017-1;1;64;m;KZ-1;299031;6;0;.00;D0082
;2017-1;1;64;m;KZ-1C;158010;NULL;0;NULL;D0082
;2017-1;1;42;m;KZ-1;191010;6;0;.00;D0082
;2016-12;1;41;m;KZ-1;228010;NULL;0;NULL;D0082
;2016-12;1;24;m;KZ-1;191010;6;0;.00;D0082
;2016-11;1;28;m;KZ-1C;228010;6;0;.00;D0082
;2016-9;1;47;m;KZ-1;228010;6;0;.00;D0082
;2016-8;1;60;m;KZ-1;191010;6;0;.00;D0082
;2016-5;1;21;m;KZ-1;191010;6;0;.00;D0082
;2015-11;1;50;m;KZ-1;228010;NULL;0;NULL;D0082
;2015-11;1;NULL;;KZ-1;228010;6;0;.00;D0082
;2017-12;2;41;ž;KZ-1;186010;6;0;.00;D0082
;2017-12;1;37;ž;KZ-1;187021;6;0;.00;D0082
;2017-12;1;20;m;KZ-1B;191010;6;0;.00;D0082
;2017-12;1;41;m;KZ-1B;213010;6;0;NULL;D0082
;2017-11;1;40;m;KZ-1B;191010;6;0;NULL;D0082
;2017-11;2;49;m;KZ-1B;186010;6;0;50.00;D0082
;2017-11;2;37;m;KZ-1B;186010;6;0;2671.50;D0082
;2017-11;7;24;ž;KZ-1;205011;6;0;.00;D0082
;2017-11;1;26;m;KZ-1;205013;6;0;.00;D0082
;2017-11;1;28;m;KZ-1B;170010;NULL;0;NULL;D0082
;2017-11;7;24;ž;KZ-1B;192020;NULL;0;NULL;D0082
;2017-11;1;78;m;KZ-1B;191010;6;0;NULL;D0082
;2017-11;7;46;m;KZ-1B;171010;6;0;NULL;D0082
;2017-10;1;52;m;KZ-1B;191010;NULL;0;NULL;D0082
;2017-10;1;61;m;KZ-1B;307031;NULL;0;NULL;D0082
;2017-10;1;31;m;KZ-1;191010;1;0;.00;D0082
;2017-10;1;38;m;KZ-1B;122010;6;0;.00;D0082
;2017-10;1;17;m;KZ-1B;191010;6;0;NULL;D0082
;2017-10;1;20;m;KZ-1B;122010;6;0;NULL;D0082
;2017-10;2;30;m;KZ-1B;186010;6;0;.00;D0082
;2017-10;2;32;m;KZ-1B;186010;6;0;.00;D0082
;2017-10;2;29;m;KZ-1B;186010;6;0;NULL;D0082
;2015-3;1;28;m;KZ-1;228010;NULL;0;NULL;D0085
;2015-12;0;41;m;KZ-1;228021;NULL;0;NULL;D0092
;0000-00;NULL;18;m;KZ-1;217010;6;0;.00;D0092
;0000-00;NULL;26;m;KZ-1;205011;6;0;.00;D0092
;2015-6;0;52;m;KZ-1;201053;6;0;.00;D0092
;2015-8;1;37;m;KZ-1;205013;6;0;.00;D0092
;2015-8;1;37;m;KZ-1B;324013;6;0;.00;D0092
;2016-10;2;32;m;KZ-1C;186010;6;0;100.00;D0092
;2016-10;2;32;m;KZ-1C;187010;6;0;.00;D0092
;2016-10;2;34;m;KZ-1C;187010;6;0;.00;D0092
;2017-6;1;25;m;KZ-1;205013;NULL;0;NULL;D0092
;2017-7;2;42;m;KZ-1B;186010;6;0;NULL;D0098
;2017-7;2;42;m;KZ-1B;186010;NULL;0;NULL;D0098
;2017-7;2;20;ž;KZ-1B;186010;6;0;NULL;D0098
;2017-7;1;32;m;KZ-1B;171010;6;0;NULL;D0098
;2016-6;1;38;m;KZ-1;196010;6;0;NULL;D0098
;2016-5;1;NULL;;KZ-1;196010;6;0;.00;D0098
;2017-7;1;51;ž;KZ-1;204021;NULL;0;NULL;D0098
;2017-3;1;36;m;KZ-1;204021;6;0;.00;D0098
;2017-6;1;62;m;KZ-1C;135010;6;0;NULL;D0098
;2017-6;1;34;m;KZ-1B;199010;6;0;NULL;D0098
;2017-6;1;61;m;KZ-1B;199010;NULL;0;NULL;D0098
;2017-6;1;22;m;KZ-1;191010;6;0;NULL;D0098
;2017-5;1;36;m;KZ-1;176030;6;0;30.00;D0098
;2017-5;1;35;m;KZ-1;205011;6;0;NULL;D0098
;2017-5;1;24;m;KZ-1B;191010;6;0;.00;D0098
;2017-5;1;25;m;KZ-1;123010;6;0;1500.00;D0098
;2017-5;1;28;m;KZ-1;122010;6;0;NULL;D0098
;2017-5;1;28;m;KZ-1C;135021;NULL;0;NULL;D0098
;2017-5;1;36;m;KZ-1;210020;NULL;0;NULL;D0098
;2017-5;1;24;m;KZ-1;210020;NULL;0;NULL;D0098
;2017-5;2;14;m;KZ-1;186020;6;0;.00;D0098
;2017-5;2;14;m;KZ-1;187010;6;0;NULL;D0098
;2017-4;1;30;m;KZ-1;204021;6;0;.00;D0098
;2017-4;7;36;m;KZ-1;205011;6;0;.00;D0098
;2017-4;1;52;m;KZ-1C;135010;6;0;.00;D0098
;2017-4;1;50;m;KZ-1C;135021;6;0;.00;D0098
;2017-4;7;38;m;KZ-1;204021;6;0;.00;D0098
;2017-4;1;38;m;KZ-1;220010;3;0;.00;D0098
;2017-3;1;33;m;KZ-1;210020;6;0;.00;D0098
;2017-2;1;17;m;KZ-1;300021;6;0;.00;D0098
;2017-8;1;37;m;KZ-1C;135021;6;0;NULL;D0098
;2017-8;1;44;m;KZ-1B;135021;6;0;.00;D0098
;2017-8;1;67;m;KZ-1C;134110;NULL;0;NULL;D0098
;2017-8;1;33;m;KZ-1;208010;6;0;50.00;D0098
;2017-8;1;27;m;KZ-1B;123010;6;0;NULL;D0098
;2017-8;1;31;m;KZ-1;211010;6;0;NULL;D0098
;2017-7;2;25;m;KZ-1;186040;NULL;0;NULL;D0098
;2017-7;7;29;m;KZ-1;220010;6;0;NULL;D0098
;2017-7;1;82;m;KZ-1;208050;6;0;.00;D0098
;2017-7;1;75;m;KZ-1B;220010;NULL;0;NULL;D0098
;2017-7;2;21;m;KZ-1B;186010;6;0;4100.00;D0098
;2017-8;1;41;m;KZ-1B;220010;6;0;NULL;D0098
;2017-9;1;67;m;KZ-1;204021;6;0;.00;D0098
;2016-2;1;55;m;KZ-1;251010;6;0;NULL;D0098
;2017-9;1;67;m;KZ-1B;135010;6;0;.00;D0098
;2017-10;1;40;m;KZ-1;204021;6;0;NULL;D0098
;2017-9;1;NULL;m;KZ-1;235010;6;0;NULL;D0098
;2017-10;1;29;m;KZ-1;115010;6;0;100.00;D0098
;2017-10;1;72;m;KZ-1;283040;6;0;.00;D0098
;2016-10;1;71;ž;KZ-1C;123031;6;0;230.00;D0098
;2016-10;2;38;m;KZ-1C;186010;6;0;.00;D0098
;2016-11;7;39;m;KZ-1C;194010;6;0;1000.00;D0098
;2016-11;1;32;m;KZ-1C;217010;2;0;.00;D0098
;2016-11;1;30;m;KZ-1;210010;NULL;0;NULL;D0098
;2016-1;1;NULL;;KZ-1;201053;6;0;.00;D0098
;2016-9;1;43;m;KZ-1B;251010;6;0;30.00;D0098
;2016-9;1;43;m;KZ-1C;211010;6;0;.00;D0098
;2016-9;1;48;m;KZ-1C;122010;6;0;300.00;D0098
;2016-9;1;40;m;KZ-1C;135021;6;0;20510.72;D0098
;2016-9;0;63;m;KZ-1;284010;NULL;0;NULL;D0098
;2016-9;0;79;m;KZ-1;284010;NULL;0;NULL;D0098
;2016-10;2;30;m;KZ-1C;186020;NULL;0;NULL;D0098
;2016-10;2;36;m;KZ-1;323010;6;0;100.00;D0098
;2016-10;1;36;m;KZ-1;299040;6;0;.00;D0098
;2016-12;2;35;m;KZ-1;186010;6;0;.00;D0098
;2016-12;1;22;m;KZ-1;228010;6;0;.00;D0098
;2016-12;2;32;m;KZ-1C;217010;6;0;.00;D0098
;2017-1;2;37;m;KZ-1C;251030;3;0;.00;D0098
;2017-2;2;35;m;KZ-1;284043;6;0;.00;D0098
;2017-2;2;35;m;KZ-1;211010;6;0;2500.00;D0098
;2017-2;2;35;m;KZ-1;251030;6;0;.00;D0098
;2017-2;2;29;ž;KZ-1;251030;NULL;0;NULL;D0098
;2017-1;1;33;m;KZ-1C;296021;6;0;.00;D0098
;2017-1;1;26;m;KZ-1C;296021;6;0;.00;D0098
;2017-1;1;29;m;KZ-1;205013;6;0;.00;D0098
;2017-1;1;30;m;KZ-1;204010;6;0;.00;D0098
;2017-1;1;46;m;KZ-1;211010;6;0;NULL;D0098
;2015-6;1;49;m;KZ-1;201053;6;0;.00;D0098
;2015-6;0;56;m;KZ-1;201053;NULL;0;NULL;D0098
;2015-6;0;52;m;KZ-1;201053;6;0;.00;D0098
;0000-00;NULL;18;m;KZ-1;204010;6;0;.00;D0098
;0000-00;NULL;18;m;KZ-1;204010;NULL;0;NULL;D0098
;2015-7;7;18;m;KZ-1;205013;6;0;.00;D0098
;2015-12;1;52;m;KZ-1;228021;6;0;.00;D0098
;2015-12;1;NULL;;KZ-1;228021;6;0;.00;D0098
;2015-12;1;43;m;KZ-1;244020;6;0;100.00;D0098
;2015-11;1;NULL;;KZ-1;228010;6;0;50.00;D0098
;2015-11;1;49;m;KZ-1;228010;6;0;.00;D0098
;2016-1;1;47;m;KZ-1C;244020;6;0;.00;D0098
;2016-1;1;37;m;KZ-1;211010;6;0;.00;D0098
;2016-1;0;44;m;KZ-1;201053;6;0;1100.00;D0098
;2016-5;1;39;m;KZ-1;196010;6;0;400.00;D0098
;2016-5;1;61;m;KZ-1;213031;6;0;.00;D0098
;2016-5;1;51;ž;KZ-1;213031;6;0;.00;D0098
;2016-4;1;31;m;KZ-1C;122010;6;0;.00;D0098
;2016-6;7;33;;KZ-1;217010;6;0;10000.00;D0098
;2016-6;1;29;m;KZ-1C;191010;6;0;.00;D0098
;2016-2;1;44;ž;KZ-1;206010;NULL;0;NULL;D0098
;2016-3;1;41;m;KZ-1;204010;6;0;.00;D0098
;2017-9;1;67;m;KZ-1;204021;6;0;NULL;D0098
;2017-12;1;41;m;KZ-1;204010;6;0;NULL;D0098
;2017-12;1;38;m;KZ-1;204010;6;0;NULL;D0098
;2017-12;1;36;m;KZ-1;204010;6;0;400.00;D0098
;2017-12;7;39;m;KZ-1;204010;6;0;NULL;D0098
;2017-12;1;24;m;KZ-1;205011;6;0;.00;D0098
;2017-12;1;29;m;KZ-1;205011;2;0;NULL;D0098
;2017-12;1;38;m;KZ-1;204021;6;0;NULL;D0098
;2017-12;2;41;;KZ-1C;324031;6;0;NULL;D0098
;2017-10;1;25;m;KZ-1;205011;6;0;50.00;D0098
;2017-12;2;60;m;KZ-1C;324011;6;0;NULL;D0098
;2017-10;6;69;m;KZ-1;283010;6;0;NULL;D0098
;2017-10;1;35;;KZ-1;204021;NULL;0;NULL;D0098
;2017-10;1;26;m;KZ-1B;217010;6;0;NULL;D0098
;2017-10;1;34;m;KZ-1;210010;6;0;100.00;D0098
;2017-10;1;26;ž;KZ-1;204021;6;0;100.00;D0098
;2017-10;1;67;m;KZ-1;204021;6;0;NULL;D0098
;2015-11;7;NULL;;KZ-1;228010;6;0;NULL;D0098
;2017-11;1;46;m;KZ-1;122010;6;0;NULL;D0098
;2017-11;1;23;m;KZ-1B;210031;6;0;NULL;D0098
;2017-10;1;35;;KZ-1;204021;NULL;0;NULL;D0098
;2017-11;7;46;m;KZ-1;204021;6;0;NULL;D0098
;2017-11;7;46;m;KZ-1;204021;NULL;0;NULL;D0098
;2017-11;7;34;m;KZ-1;204021;6;0;NULL;D0098
;2017-11;7;33;m;KZ-1;204021;6;0;NULL;D0098
