Enolièna ID številka kaznivega dejanja;Mesec in leto prejema ovadbe;Vrsta Ovaditelja;Starost storilca;Spol storilca M/Ž;Tip kaznivega dejanja;Tip oškodovanc;Vrsta škode/koristi;Višina škode/koristi;Status kaznivega dejanja
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;500.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;500.00;0
;0000-00;NULL;NULL;NULL;12628013;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628013;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;40.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;40.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;65.25;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;65.25;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;201975.19;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;201975.19;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;800.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;800.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;98700.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;98700.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;800.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;NULL;NULL;NULL;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;2;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;800.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;201975.19;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;1000.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;1000.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;850.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;850.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;6;NULL;1495.26;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;1495.26;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628013;NULL;NULL;NULL;0
;0000-00;1;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;7;NULL;NULL;12628024;6;NULL;80.00;0
;0000-00;1;NULL;NULL;12628024;NULL;NULL;NULL;0
;0000-00;1;NULL;NULL;12628024;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628024;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628024;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;80.00;0
;0000-00;NULL;NULL;NULL;12628024;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628034;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628034;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628034;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628034;NULL;NULL;NULL;0
;0000-00;1;NULL;NULL;12634012;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12634012;6;NULL;.00;0
;0000-00;1;NULL;NULL;12634112;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12634112;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12634112;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12634112;6;NULL;2300.00;0
;0000-00;NULL;NULL;NULL;12635013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12635013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12649013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12649013;6;NULL;.00;0
;0000-00;0;NULL;NULL;12651013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12651013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12651013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12651013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12653013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12657013;6;NULL;200.00;0
;0000-00;7;NULL;NULL;12715013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12715013;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12715013;6;NULL;.00;0
;0000-00;1;NULL;NULL;12732014;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12732014;NULL;NULL;NULL;0
;0000-00;NULL;NULL;NULL;12628034;6;NULL;.00;0
;0000-00;1;NULL;NULL;12628034;6;NULL;.00;0
;0000-00;NULL;NULL;NULL;12628034;6;NULL;.00;0
;0000-00;6;NULL;NULL;12640013;6;NULL;6.sep;0
;0000-00;NULL;NULL;NULL;12640024;6;NULL;.00;0
;0000-00;NULL;NULL;m;12647013;6;NULL;.00;0
;0000-00;NULL;NULL;m;12647013;6;NULL;.00;0
;0000-00;NULL;14;m;12576033;6;NULL;.00;0
;0000-00;NULL;14;m;12576033;6;NULL;.00;0
;0000-00;NULL;NULL;m;12640013;6;NULL;.00;0
;0000-00;NULL;NULL;m;12640013;6;NULL;.00;0
;0000-00;NULL;NULL;m;12640013;6;NULL;.00;0
;0000-00;NULL;NULL;m;12640013;6;NULL;.00;0
;0000-00;1;14;m;12613013;6;NULL;1500.00;0
;0000-00;NULL;14;m;12613013;6;NULL;1500.00;0
;0000-00;1;15;m;12522013;6;NULL;.00;0
;0000-00;1;15;m;12533013;6;NULL;.00;0
;0000-00;1;15;m;12576033;NULL;NULL;NULL;0
;0000-00;NULL;15;m;12576033;NULL;NULL;NULL;0
;0000-00;1;15;m;12576033;NULL;NULL;NULL;0
;0000-00;NULL;15;m;12576033;NULL;NULL;NULL;0
;0000-00;1;15;m;12586013;6;NULL;.00;0
;0000-00;NULL;15;m;12586013;6;NULL;.00;0
;0000-00;1;15;m;12586023;6;NULL;400.00;0
;0000-00;NULL;15;m;12586023;6;NULL;400.00;0
;0000-00;1;15;m;12604024;6;NULL;.00;0
;0000-00;1;15;m;12604024;NULL;NULL;NULL;0
;0000-00;NULL;15;m;12604024;6;NULL;.00;0
;0000-00;NULL;15;m;12604024;NULL;NULL;NULL;0
;0000-00;1;15;m;12605014;6;NULL;244.02;0
;0000-00;NULL;15;m;12605014;6;NULL;244.02;0
;0000-00;1;15;m;12605014;6;NULL;38000.00;0
;0000-00;1;15;m;12605014;6;NULL;.00;0
;0000-00;NULL;15;m;12605014;6;NULL;38000.00;0
;0000-00;NULL;15;m;12605014;6;NULL;.00;0
;0000-00;NULL;16;m;12522013;6;NULL;.00;0
;0000-00;1;16;m;12522013;6;NULL;.00;0
;0000-00;1;16;m;12541013;6;NULL;.00;0
;0000-00;NULL;16;m;12541013;6;NULL;.00;0
;0000-00;1;16;m;12576033;NULL;NULL;120000.00;0
;0000-00;NULL;16;m;12576033;NULL;NULL;120000.00;0
;0000-00;1;16;m;12576033;6;NULL;.00;0
;0000-00;NULL;16;m;12576033;6;NULL;.00;0
;0000-00;1;16;m;12586023;6;NULL;.00;0
;0000-00;NULL;16;m;12586023;6;NULL;.00;0
;0000-00;1;16;m;12604013;NULL;NULL;NULL;0
;0000-00;NULL;16;m;12604013;NULL;NULL;NULL;0
;0000-00;NULL;16;m;12604013;NULL;NULL;NULL;0
;0000-00;NULL;16;m;12606013;6;NULL;.00;0
;0000-00;NULL;16;m;12606013;6;NULL;.00;0
;0000-00;1;16;m;12610013;6;NULL;200.00;0
;0000-00;NULL;16;m;12610013;6;NULL;200.00;0
;0000-00;NULL;16;m;12620013;6;NULL;.00;0
;0000-00;NULL;16;m;12620013;6;NULL;.00;0
;0000-00;1;16;m;12622013;6;NULL;.00;0
;0000-00;1;17;m;12522013;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12522013;NULL;NULL;NULL;0
;0000-00;1;17;m;12522024;6;NULL;140.00;0
;0000-00;NULL;17;m;12522024;6;NULL;140.00;0
;0000-00;1;17;m;12523013;6;NULL;.00;0
;0000-00;NULL;17;m;12523013;6;NULL;.00;0
;0000-00;0;17;m;12573013;6;NULL;100.00;0
;0000-00;0;17;m;12573013;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12573013;6;NULL;100.00;0
;0000-00;NULL;17;m;12573013;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12586013;6;NULL;.00;0
;0000-00;NULL;17;m;12586013;6;NULL;90.00;0
;0000-00;2;17;m;12586013;6;NULL;90.00;0
;0000-00;2;17;m;12586013;6;NULL;.00;0
;0000-00;NULL;17;m;12586013;6;NULL;.00;0
;0000-00;1;17;m;12586023;6;NULL;.00;0
;0000-00;NULL;17;m;12586023;6;NULL;.00;0
;0000-00;NULL;17;m;12586023;6;NULL;.00;0
;0000-00;1;17;m;12587024;6;NULL;300.00;0
;0000-00;NULL;17;m;12587024;6;NULL;300.00;0
;0000-00;1;17;m;12604024;6;NULL;219.44;0
;0000-00;1;17;m;12604024;6;NULL;.00;0
;0000-00;NULL;17;m;12604024;6;NULL;219.44;0
;0000-00;NULL;17;m;12604024;6;NULL;.00;0
;0000-00;1;17;m;12604024;6;NULL;62.36;0
;0000-00;1;17;m;12604024;6;NULL;.00;0
;0000-00;NULL;17;m;12605014;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12605014;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12611054;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12611054;NULL;NULL;NULL;0
;0000-00;1;17;m;12620013;6;NULL;.00;0
;0000-00;NULL;17;m;12620013;6;NULL;.00;0
;0000-00;NULL;17;m;12620013;6;NULL;.00;0
;0000-00;NULL;17;m;12696016;6;NULL;.00;0
;0000-00;NULL;17;m;12696016;6;NULL;.00;0
;0000-00;NULL;17;m;12696024;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12696024;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12696024;NULL;NULL;NULL;0
;0000-00;NULL;17;m;12696027;6;NULL;6000.00;0
;0000-00;NULL;17;m;12696027;6;NULL;6000.00;0
;0000-00;1;18;m;12522013;6;NULL;.00;0
;0000-00;NULL;18;m;12522013;6;NULL;.00;0
;0000-00;1;18;m;12522013;6;NULL;.00;0
;0000-00;NULL;18;m;12522013;6;NULL;.00;0
;0000-00;1;18;m;12522013;6;NULL;.00;0
;0000-00;NULL;18;m;12522013;6;NULL;.00;0
;0000-00;NULL;18;m;12522013;6;NULL;.00;0
;0000-00;1;18;m;12541013;6;NULL;.00;0
;0000-00;1;18;m;12541013;6;NULL;.00;0
;0000-00;NULL;18;m;12541013;6;NULL;.00;0
;0000-00;NULL;18;m;12541013;6;NULL;.00;0
;0000-00;NULL;18;m;12586013;6;NULL;.00;0
;0000-00;NULL;18;m;12586013;6;NULL;1481.85;0
;0000-00;NULL;18;m;12587024;NULL;NULL;NULL;0
;0000-00;6;18;m;12617013;6;NULL;1530.00;0
;0000-00;6;18;m;12617013;6;NULL;.00;0
;0000-00;NULL;18;m;12617013;6;NULL;1530.00;0
;0000-00;NULL;18;m;12617013;6;NULL;.00;0
;0000-00;6;18;m;12684033;6;NULL;NULL;0
;0000-00;NULL;18;m;12684033;6;NULL;NULL;0
;0000-00;NULL;18;m;12684033;6;NULL;NULL;0
;0000-00;NULL;19;m;12522013;6;NULL;.00;0
;0000-00;1;19;m;12523013;6;NULL;400.00;0
;0000-00;NULL;19;m;12523013;6;NULL;400.00;0
;0000-00;NULL;19;m;12523034;6;NULL;.00;0
;0000-00;1;19;m;12541013;6;NULL;.00;0
;0000-00;NULL;19;m;12541013;6;NULL;.00;0
;0000-00;2;19;m;12586013;NULL;NULL;NULL;0
;0000-00;NULL;19;m;12586013;NULL;NULL;NULL;0
;0000-00;NULL;19;m;12586043;6;NULL;.00;0
;0000-00;2;19;m;12587013;6;NULL;.00;0
;0000-00;NULL;19;m;12587013;6;NULL;.00;0
;0000-00;1;19;m;12587024;6;NULL;.00;0
;0000-00;NULL;19;m;12587024;6;NULL;.00;0
;0000-00;7;19;m;12594013;6;NULL;700.00;0
;0000-00;NULL;19;m;12594013;6;NULL;700.00;0
;0000-00;NULL;19;m;12594013;6;NULL;700.00;0
;0000-00;NULL;19;m;12604024;6;NULL;.00;0
;0000-00;6;18;m;12608053;6;NULL;120.00;0
;0000-00;6;18;m;12608053;NULL;NULL;NULL;0
;0000-00;NULL;18;m;12608053;6;NULL;120.00;0
;0000-00;NULL;18;m;12608053;NULL;NULL;NULL;0
;0000-00;6;19;m;12608053;NULL;NULL;NULL;0
;0000-00;NULL;19;m;12608053;NULL;NULL;NULL;0
;0000-00;1;19;m;12611013;NULL;NULL;.00;0
;0000-00;NULL;19;m;12611013;NULL;NULL;.00;0
;0000-00;NULL;19;m;12611013;NULL;NULL;.00;0
;0000-00;6;19;m;12617013;NULL;NULL;.00;0
;0000-00;NULL;19;m;12617013;NULL;NULL;.00;0
;0000-00;1;19;m;12620013;6;NULL;.00;0
;0000-00;NULL;19;m;12620013;6;NULL;.00;0
;0000-00;1;19;m;12620013;6;NULL;.00;0
;0000-00;NULL;19;m;12620013;6;NULL;.00;0
;0000-00;1;19;m;12620013;6;NULL;.00;0
;0000-00;NULL;19;m;12620013;6;NULL;.00;0
;0000-00;NULL;19;m;12621013;6;NULL;2570.00;0
;0000-00;NULL;19;m;12643013;6;NULL;.00;0
;0000-00;NULL;19;m;12643013;6;NULL;.00;0
;0000-00;NULL;19;m;12643013;6;NULL;400.00;0
;0000-00;6;19;m;12683013;6;NULL;.00;0
;0000-00;6;19;m;12684033;6;NULL;150.00;0
;0000-00;NULL;19;m;12684033;6;NULL;150.00;0
;0000-00;1;19;m;12684033;6;NULL;.00;0
;0000-00;NULL;19;m;12684033;6;NULL;.00;0
;0000-00;NULL;19;m;12684033;6;NULL;150.00;0
;0000-00;NULL;19;m;12723013;6;NULL;.00;0
;0000-00;2;19;m;12723013;6;NULL;200.00;0
;0000-00;NULL;19;m;12723013;6;NULL;200.00;0
;0000-00;1;20;m;12522013;6;NULL;.00;0
;0000-00;1;20;m;12522013;NULL;NULL;2641.14;0
;0000-00;1;20;m;12522013;6;NULL;.00;0
;0000-00;NULL;20;m;12522013;6;NULL;.00;0
;0000-00;NULL;20;m;12522013;NULL;NULL;2641.14;0
;0000-00;NULL;20;m;12522013;6;NULL;.00;0
;0000-00;1;20;m;12522024;6;NULL;.00;0
;0000-00;NULL;20;m;12522024;6;NULL;.00;0
;0000-00;1;20;m;12570013;6;NULL;.00;0
;0000-00;NULL;20;m;12570013;6;NULL;.00;0
;0000-00;1;20;m;12587013;6;NULL;300.00;0
;0000-00;1;20;m;12587013;6;NULL;2000.00;0
;0000-00;NULL;20;m;12587013;6;NULL;300.00;0
;0000-00;NULL;20;m;12587013;6;NULL;2000.00;0
;0000-00;NULL;20;m;12591013;6;NULL;.00;0
;0000-00;NULL;20;m;12592013;6;NULL;.00;0
;0000-00;1;20;m;12592013;6;NULL;.00;0
;0000-00;NULL;20;m;12592013;6;NULL;.00;0
;0000-00;1;20;m;12604013;6;NULL;.00;0
;0000-00;NULL;20;m;12604013;6;NULL;.00;0
;0000-00;1;20;m;12604024;6;NULL;120.00;0
;0000-00;1;20;m;12609013;6;NULL;.00;0
;0000-00;1;20;m;12610034;NULL;NULL;NULL;0
;0000-00;NULL;20;m;12610034;NULL;NULL;NULL;0
;0000-00;NULL;20;m;12610034;NULL;NULL;NULL;0
;0000-00;1;20;m;12611013;6;NULL;.00;0
;0000-00;NULL;20;m;12611013;6;NULL;.00;0
;0000-00;1;20;m;12620013;6;NULL;1500.00;0
;0000-00;NULL;20;m;12620013;6;NULL;1500.00;0
;0000-00;1;20;m;12628013;6;NULL;.00;0
;0000-00;NULL;20;m;12628013;6;NULL;.00;0
;0000-00;NULL;20;m;12628013;6;NULL;.00;0
;0000-00;NULL;20;m;12647013;6;NULL;.00;0
;0000-00;NULL;20;m;12647013;6;NULL;.00;0
;0000-00;1;20;m;12651013;6;NULL;.00;0
;0000-00;0;20;m;12651033;6;NULL;.00;0
;0000-00;NULL;20;m;12651033;6;NULL;.00;0
;0000-00;NULL;20;m;12699024;NULL;NULL;NULL;0
