ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
-----------------------------------------;-------------------------------------------;--------------------------------------;--------------------------------------;----------------;-----------------------------------------------------------------
13576484;36;;;D0073;1
14398337;12;;;D0073;1
14214937;100;;;D0073;1
13896619;197;;;D0073;1
14235123;67;;;D0073;1
13808649;222;;;D0073;1
13504809;76;;;D0073;1
13572806;48;;;D0073;1
14437220;20;;;D0073;1
13934628;420;;;D0073;1
14309399;25;;;D0073;1
13602079;35;;;D0073;1
14289475;49;;;D0073;1
14123242;202;;;D0073;1
13895038;86;;;D0073;1
14066448;26;;;D0073;1
13589134;210;;;D0073;1
14306820;97;;;D0073;1
13629244;74;;;D0073;1
13878884;102;;;D0073;1
13527841;67;;;D0073;1
13460550;17;;;D0073;1
14143669;123;;;D0073;1
14406176;52;;;D0073;1
13489854;180;;;D0073;1
13513799;120;;;D0073;1
14318223;7;;;D0073;1
13642371;54;;;D0073;1
14425699;5;;;D0073;1
13795906;665;;;D0073;1
14414671;0;;;D0073;1
14190123;316;;;D0073;1
13765398;168;;;D0073;1
14262739;186;;;D0073;1
14383709;134;;;D0073;1
14156013;13;;;D0073;1
14045984;13;;;D0073;1
13963314;211;;;D0073;1
14292606;126;;;D0073;1
14134758;162;;;D0073;1
13802852;344;;;D0073;1
14126423;6;;;D0073;1
13948393;74;;;D0073;1
14218123;3;;;D0073;1
14145011;32;;;D0073;1
14266731;64;;;D0073;1
13977651;37;;;D0073;1
13701957;655;;;D0073;1
14329607;53;;;D0073;1
14083046;684;;;D0073;1
13700852;252;;;D0073;1
14306851;290;;;D0073;1
13614695;545;;;D0073;1
14145566;238;;;D0073;1
13639517;0;;;D0073;1
13814005;604;;;D0073;1
13458317;5;;;D0073;1
14066096;68;;;D0073;1
13523864;284;;;D0073;1
14245739;47;;;D0073;1
13485477;6;;;D0073;1
13997500;130;;;D0073;1
14160251;62;;;D0073;1
14064771;173;;;D0073;1
13521328;767;;;D0073;1
13958330;23;;;D0073;1
13808649;222;;;D0073;1
13932108;81;;;D0073;1
13560401;0;;;D0073;1
14313841;260;;;D0073;1
13516900;1;;;D0073;1
14289714;139;;;D0073;1
13525692;0;;;D0073;1
14015139;38;;;D0073;1
13922546;8;;;D0073;1
13648726;4;;;D0073;1
13544470;168;;;D0073;1
14208547;31;;;D0073;1
13562259;273;;;D0073;1
13733659;251;;;D0073;1
13576722;85;;;D0073;1
14095127;277;;;D0073;1
13591696;9;;;D0073;1
13591684;70;;;D0073;1
13460526;17;;;D0073;1
13497340;52;;;D0073;1
14306851;68;;;D0073;1
13867441;6;;;D0073;1
13800942;454;;;D0073;1
13676686;70;;;D0073;1
13489975;287;;;D0073;1
14026514;58;;;D0073;1
13973129;169;;;D0073;1
13853110;337;;;D0073;1
14048099;0;;;D0073;1
14410335;308;;;D0073;1
13521296;76;;;D0073;1
14049830;7;;;D0073;1
13549671;89;;;D0073;1
13455287;22;;;D0073;1
13939118;9;;;D0073;1
13459738;72;;;D0073;1
14359675;0;;;D0073;1
14227019;136;;;D0073;1
13624241;116;;;D0073;1
13946882;600;;;D0073;1
13677170;288;;;D0073;1
13614695;400;;;D0073;1
14086766;629;;;D0073;1
14085879;133;;;D0073;1
13614827;22;;;D0073;1
14114448;266;;;D0073;1
14432165;44;;;D0073;1
13514525;4;;;D0073;1
13562487;472;;;D0073;1
13510671;252;;;D0073;1
13587467;241;;;D0073;1
14276569;7;;;D0073;1
13676564;154;;;D0073;1
14355706;33;;;D0073;1
13633834;84;;;D0073;1
13858332;51;;;D0073;1
14420173;84;;;D0073;1
14306972;363;;;D0073;1
13709532;177;;;D0073;1
14148665;58;;;D0073;1
13960318;216;;;D0073;1
14261390;84;;;D0073;1
13625055;0;;;D0073;1
14287979;50;;;D0073;1
13571648;89;;;D0073;1
13869744;159;;;D0073;1
14233092;25;;;D0073;1
13763169;233;;;D0073;1
14095698;7;;;D0073;1
13623375;57;;;D0073;1
14098301;24;;;D0073;1
14009645;180;;;D0073;1
13818909;259;;;D0073;1
14115022;198;;;D0073;1
13497746;373;;;D0073;1
13513920;285;;;D0073;1
14309461;85;;;D0073;1
13679401;63;;;D0073;1
13709394;4;;;D0073;1
13679387;4;;;D1552;1
13671684;3;;;D1552;1
14013795;196;;;D1552;1
13679387;4;;;D1552;1
14139501;49;;;D1552;1
14013795;196;;;D1552;1
13899304;46;;;D1552;1
14350198;273;;;D1552;1
13671684;3;;;D1552;1
14013795;196;;;D1552;1
14313838;260;;;D0085;1
13817705;407;;;D0098;1
13648916;378;;;D0098;1
13650566;867;;;D0098;1
14318151;288;;;D0098;1
14395408;89;;;D0098;1
13986294;727;;;D0098;1
14373008;69;;;D0098;1
13942880;611;;;D0098;1
13557325;766;;;D0098;1
14299933;0;;;D0098;1
14108266;29;;;D0098;1
14063931;1351;;;D0098;1
13779070;10;;;D0098;1
13842031;27;;;D0098;1
13986294;661;;;D0098;1
14425208;5;;;D0098;1
14098286;334;;;D0098;1
14355298;50;;;D0098;1
14363797;38;;;D0098;1
14262475;283;;;D0098;1
14355657;607;;;D0098;1
13602228;10;;;D0098;1
13514987;377;;;D0098;1
14281342;131;;;D0098;1
13998741;333;;;D0098;1
13720621;402;;;D0098;1
13532392;76;;;D0098;1
13557325;766;;;D0098;1
14034859;264;;;D0098;1
14163354;85;;;D0098;1
13825826;307;;;D0098;1
13851027;87;;;D0098;1
13800672;73;;;D0098;1
13701089;34;;;D0098;1
13847929;1220;;;D0098;1
14385656;1601;;;D0098;1
13510732;369;;;D0098;1
13605370;63;;;D0098;1
13826053;8;;;D0098;1
13997812;398;;;D0098;1
13571730;25;;;D0098;1
13955294;60;;;D0098;1
13460070;24;;;D0098;1
13734583;65;;;D0098;1
13842132;21;;;D0098;1
14324644;56;;;D0098;1
13907979;75;;;D0098;1
14098362;105;;;D0098;1
14214001;149;;;D0098;1
13818134;321;;;D0098;1
14201595;35;;;D0098;1
14214414;15;;;D0098;1
13640474;6;;;D0098;1
14095743;21;;;D0098;1
14346838;277;;;D0098;1
13527328;265;;;D0098;1
13918947;48;;;D0098;1
14055639;469;;;D0098;1
13733152;280;;;D0098;1
14283518;25;;;D0098;1
14058717;84;;;D0098;1
14186668;208;;;D0098;1
14192913;654;;;D0098;1
14177232;213;;;D0098;1
13641441;557;;;D0098;1
14406158;94;;;D0098;1
13520364;405;;;D0098;1
14419437;186;;;D0098;1
13878872;21;;;D0098;1
14236959;12;;;D0098;1
13851609;361;;;D0098;1
13674836;105;;;D0098;1
13765577;7;;;D0098;1
14446424;575;;;D0098;1
13851609;361;;;D0098;1
13904653;625;;;D0098;1
13709344;6;;;D0098;1
13668599;622;;;D0098;1
13859686;1998;;;D0098;1
14148735;35;;;D0098;1
14123221;447;;;D0098;1
14184637;179;;;D0098;1
14244978;5;;;D0098;1
13748912;79;;;D0098;1
14095406;51;;;D0098;1
14398735;12;;;D0098;1
13563233;250;;;D0098;1
13497767;373;;;D0098;1
13969174;82;;;D0098;1
13538486;24;;;D0098;1
13604706;904;;;D0098;1
14049050;20;;;D0098;1
14359204;756;;;D0098;1
14026585;302;;;D0098;1
13935362;18;;;D0098;1
14360653;325;;;D0098;1
14126260;NULL;;;D0098;1
13848585;788;;;D0098;1
13951233;55;;;D0098;1
13509745;460;;;D0098;1
13902750;340;;;D0098;1
14048524;917;;;D0098;1
14207987;66;;;D0098;1
13705917;10;;;D0098;1
14420089;662;;;D0098;1
13896803;197;;;D0098;1
13867555;35;;;D0098;1
13520301;40;;;D0098;1
13896747;197;;;D0098;1
13959999;84;;;D0098;1
13522664;361;;;D0098;1
13524853;114;;;D0098;1
13859666;254;;;D0098;1
14078396;617;;;D0098;1
13542637;0;;;D0098;1
13986294;815;;;D0098;1
13944825;716;;;D0098;1
13742797;321;;;D0098;1
